id_Anel1,ID_Anel_Anel1,ID_Frag_1_Anel1,ID_Frag_2_Anel1,ID_Frag_3_Anel1,ID_Ponte,id_Anel2,ID_Anel_Anel2,ID_Frag_1_Anel2,ID_Frag_2_Anel2,ID_Frag_3_Anel2,smiles,lambda_max_previsto,incerteza_std
2214,12,6,17,16,10,9491,48,14,21,7,COC1C[SH](C(=O)O)(=C2:C(CN(CC(=O)O)CC(=O)O):C:C:N(C(F)(F)F):C:2[N+](=O)O)C(Br)S1,425.65012490256913,20.130206935050165
2418,13,24,5,23,9,1826,10,5,20,22,CCNC1:C(C2(Cl):C:C(S(=O)(=O)O):N:C:C:2[O][Na]):C(C(C)C):C:C:S:1Cl,425.63748896130403,21.96297076386306
1763,9,5,4,9,12,2016,11,5,1,7,CCC1:O:C(Cl):C(C#CC#CC2:C:C(OC):C(N(C)C):N:C:2Cl):C:C:1N(CC)CC,425.63574125821043,9.70104342329578
1963,10,12,16,11,4,2058,11,8,16,3,CC1:C:N(CN(CC(=O)O)CC(=O)O):C:C(C=CC2:C:C(O):C:N(CN(CC(=O)O)CC(=O)O):C:2N)(N=O):C:1,425.619896884654,27.329304992821005
8710,44,3,24,22,8,8837,45,14,22,2,CC(C)C1:C:C(S(=O)(=O)O):C(=CC=S2(C(=O)O):C:C([SH](=O)=O):C:C(S(=O)(=O)O):S:2):N:S:1C,425.5993695848083,16.56067731242945
1422,8,18,21,7,19,6459,33,13,23,9,CCNC1SC(N(CC)CC)CC1(NC(C)=O)C(=N)C1:C:C(C(=O)OCC):O:C(Br):C:1OC,425.5688885723951,12.536231699534916
1665,9,17,21,20,14,6738,34,4,6,25,CCC1(OC2:C([O][Na]):C:C(Br):O:C:2C(F)(F)F)CC(=N)CN1[N+](=O)O,425.5448451266349,14.329672722014255
535,3,3,5,18,1,1866,10,20,19,26,CCOC(=O)C1:C(Cl):C:C(C):N:C:1N=NC1([O][Na]):C:C:N(C(=O)[O][Na]):C(=O):C:1,425.4920080140581,29.10975351914568
2098,11,25,13,3,1,6484,33,1,6,15,CC(=O)NC1:N:C(C):C:C(N=NC2(N(C)C)CC(=C(C#N)C#N)[SH]([N+](=O)O)C2):C:1=N,425.30602831002443,18.297138958333786
6166,31,6,17,8,17,2240,12,6,21,26,O=NC1(C=CC=CC=CC=CC2([N+](=O)O):C:C(=O):C:C:N:2Br)OC([N+](=O)O)NC1C(F)(F)F,425.28847864035214,22.028409111467255
9520,48,23,22,3,7,3463,18,24,26,8,CCN[SH]1C[SH](S(=O)(=O)O)CC1(C)C=NN1:C:C:S(N=O):C(=O):C:1C(C)C,425.2682711021447,24.655859118233437
6196,31,14,7,3,13,3484,18,24,14,16,COC1NC(C(=O)O)OC1(C)C=CC=CN1:C:C:S(CN(CC(=O)O)CC(=O)O):C(C(=O)O):C:1C(C)C,425.2603284608966,19.688853490158866
4099,21,5,21,8,1,6609,34,12,21,16,O=NS1:C:C(N=NC2(O)NC(Br)CC2CN(CC(=O)O)CC(=O)O):S:C(Cl):C:1Br,425.2242632577269,23.362667384670125
1076,6,10,18,5,9,2686,14,24,13,19,CCOC(=O)C1:C:C(S(=O)(=O)[O][Na]):B:C(C2(C(C)C):C:C:C(C(=O)[O][Na]):S(NC(C)=O):C:2):C:1Cl,425.1567272408198,30.103545484174788
7366,37,14,2,18,11,4064,21,10,12,18,CCOC(=O)S1:C:C:S(C#CC2(C(=O)OCC)COC([SH](=O)=O)C2C(=O)O)(S(=O)(=O)[O][Na]):C:C:1O,425.13962455889634,33.93762212808747
9754,49,8,6,4,13,1933,10,15,4,17,CCC1:C(=C(C#N)C#N):C(C=CC=CC2C(CC)N([N+](=O)O)ON2N=O):C:C:N:1C(F)(F)F,425.138300978812,33.28246281619351
9128,46,13,1,22,4,5012,26,5,19,6,CC(=O)NC1:O:C(C=CS2(Cl)CC(C(=O)[O][Na])C([N+](=O)O)C2):C:C(S(=O)(=O)O):N:1N(C)C,425.0718311959331,29.036637644142036
218,2,21,25,5,1,7535,38,10,3,1,CC1CC(N(C)C)C(N=NC2:C:C(Br):C:C(=N):C:2Cl)(S(=O)(=O)[O][Na])S1,425.0339426439509,29.47958606608879
2971,15,18,12,15,18,9572,48,21,6,21,CCOC(=O)S1:C:C(NCS2(Br)CSC([N+](=O)O)C2Br):C(=C(C#N)C#N):C:C:1O,425.0215476064065,21.97610253740489
5081,26,24,26,6,9,2830,15,9,2,15,CCN(CC)C1(C2([N+](=O)O)CC(=O)C(C(C)C)S2):C:C(=C(C#N)C#N):C:C([SH](=O)=O):S:1,425.0171500576067,9.65056480016308
1074,6,11,7,5,20,8553,43,6,22,13,COC1:C:B(N):C(C=C(C)C=CN2:C:C:C(NC(C)=O):C(S(=O)(=O)O):N:2[N+](=O)O):C(Cl):C:1,424.99416011731194,28.06892983927707
4133,21,6,12,26,12,4003,21,2,4,16,CCS1:C(CN(CC(=O)O)CC(=O)O):C:S(C#CC#CC2:C:S(=O):C(O):C:S:2[N+](=O)O):C:C:1[SH](=O)=O,424.9932718930062,31.614417010007767
8940,45,15,5,25,9,5109,26,3,13,1,CC(=O)NC1C(N(C)C)CCS1(C)C1:C(=N):C:C(Cl):S:S:1=C(C#N)C#N,424.9853309775743,33.06997891818248
1292,7,17,4,5,20,2137,11,26,17,2,CCC1:C(Cl):O:C:C(C=C(C)C=CC2:C:C([SH](=O)=O):C(C(F)(F)F):N:C:2=O):C:1C(F)(F)F,424.96710856260853,21.83843496037183
8407,43,23,11,23,9,5609,29,8,9,8,CCNC1:C:C(N):N(NCC):N:C:1S1(N=O)C(N=O)CCN1N(CC)CC,424.9589862108084,19.00367743762202
6829,35,21,6,16,10,6924,35,14,2,12,O=C(O)CN(CC(=O)O)CC1C(=C2CN(C(=O)O)C([SH](=O)=O)C2O)CC(Br)N1[N+](=O)O,424.94868722238317,27.84752002118356
390,2,1,22,5,2,1917,10,4,1,23,CCNC1:C:C(CC)(C(=O)C=CC2:C:C:C(Cl):C(S(=O)(=O)O):C:2N(C)C):C(N(C)C):C:N:1,424.91883249092405,15.651085513810454
1014,6,1,24,6,18,5194,26,26,6,3,CC(C)C1:C(N(C)C):C:B:C(NC[SH]2(=O)C(C)CCC2[N+](=O)O):C:1[N+](=O)O,424.91395751914195,3.555013805167471
8925,45,3,17,26,19,1912,10,1,9,5,CCN(CC)C1:C:C(C(=N)C2:S:S:C(C):C(C(F)(F)F):C:2=O)(N(C)C):C:C(Cl):N:1,424.9065749114423,22.070857438930553
2588,13,24,3,8,9,2017,11,10,11,14,CC1:C:C(C(C)C):C(C2(S(=O)(=O)[O][Na]):C:C:C(C(=O)O):N(N):C:2):C:S:1N=O,424.8968897247258,31.71929909933326
8524,43,14,3,18,10,2776,14,25,10,25,CCOC(=O)C1:C:C(=C2:C:C(=N):C(S(=O)(=O)[O][Na]):S(=N):C:2):N(C(=O)O):N(C):C:1,424.88210005618066,20.156100374943794
959,5,21,8,26,9,984,5,16,1,2,CN(C)C1:C(CN(CC(=O)O)CC(=O)O):C:S(C2:S:C(Br):C(N=O):C:C:2=O):C:C:1[SH](=O)=O,424.8207319348421,12.98058590487664
8801,45,10,20,3,12,1539,8,6,13,20,CC(=O)NC1:O:C:C([O][Na]):C:C:1(C#CC#CC1:S:S(S(=O)(=O)[O][Na]):C([O][Na]):C:C:1C)[N+](=O)O,424.7941851652895,24.561517979563142
8219,42,8,18,8,17,5319,27,11,18,12,CCOC(=O)C1:C(N=O):C:C(C=CC=CC=CC=CN2C(O)C(C(=O)OCC)CN2N):O:S:1N=O,424.7910997487408,34.58603851858728
2351,12,17,23,6,7,9493,48,12,3,11,CCNC1:C:C([N+](=O)O):C(C=N[SH]2CC(N)[SH](C)C2O):C(C(F)(F)F):N:1,424.74111509250207,19.180507759203802
6582,33,22,24,9,11,4170,21,16,2,6,CCN(CC)C1C(C#CS2(CN(CC(=O)O)CC(=O)O):C:C:S([SH](=O)=O):C([N+](=O)O):C:2)CC(S(=O)(=O)O)[SH]1C(C)C,424.5822888013461,31.23484590407067
8593,43,5,5,23,12,6273,32,1,22,25,CCNC1:C:C(C#CC#C[SH]2C(=N)C(S(=O)(=O)O)NC2N(C)C):N:N(Cl):C:1Cl,424.56353015428357,15.290945953831919
7050,36,14,13,12,11,446,3,24,24,10,CC(=O)NC1OC(C(=O)O)C(C#CN2:C:C(S(=O)(=O)[O][Na]):C:C(C(C)C):C:2C(C)C)C1O,424.5517015534866,32.13737942273367
4040,21,18,9,3,10,2786,14,8,6,23,CCNC1:C:C(=C2:S:C(C(=O)OCC):C:S(N(CC)CC):C:2C):C(N=O):S([N+](=O)O):C:1,424.5244880947208,15.557886793407262
4065,21,13,1,3,5,4026,21,21,8,17,CC(=O)NC1:S:C(N=S2:C:C(C(F)(F)F):S(N=O):C:C:2Br):C(C):S:C:1N(C)C,424.5154598798139,23.731957695368635
562,3,18,5,23,19,1404,8,22,2,20,CCNC1:C:C:C(C(=N)C2(S(=O)(=O)O):C:C([O][Na]):C:O:C:2[SH](=O)=O):N(C(=O)OCC):C:1Cl,424.51293653117193,27.962480395953865
3108,16,26,5,10,10,9541,48,6,1,20,CN(C)C1SC([O][Na])C[SH]1(=C1:N:C:C(=O):N(Cl):C:1S(=O)(=O)[O][Na])[N+](=O)O,424.47547649479066,22.105656852065582
1312,7,21,11,21,14,7557,38,10,14,21,NC1:C(Br):O:C:C(OC2(S(=O)(=O)[O][Na])CCC(Br)[SH]2C(=O)O):C:1Br,424.422210971802,26.579960918487025
1067,6,3,16,12,11,1851,10,24,23,14,CCNN1:C:C(C(C)C):C(C#CC2:B:C(C):C(CN(CC(=O)O)CC(=O)O):C(O):C:2):C:C:1C(=O)O,424.404451318519,26.75110053962194
1709,9,8,11,2,20,8919,45,4,6,6,CCS1:C([N+](=O)O):C:C([N+](=O)O):C:S:1C=CC(C)=CC1:C(N=O):O:C:C(N):C:1[SH](=O)=O,424.34980751958864,25.186419039186937
8849,45,21,14,8,11,7534,38,26,25,14,N=C1C(=O)SC(C#CC2:S:S:C(Br):C(C(=O)O):C:2N=O)C1C(=O)O,424.3027106444791,16.187883845400904
4081,21,21,5,19,18,6290,32,5,7,14,CON1CS(Cl)(CNC2:C(C(=O)[O][Na]):S:C(Cl):C:S:2Br)CC1C(=O)O,424.2696007982828,30.206831066108162
1272,7,20,19,7,12,5273,27,24,25,6,COC1:O:C:C(C(=O)[O][Na]):C([O][Na]):C:1C#CC#CN1NC(C(C)C)C(=N)C1[N+](=O)O,424.25297288082675,19.14721900011237
2589,13,4,21,23,8,2177,11,5,17,17,CCNC1:C(=CC=C2:C:C(C(F)(F)F):C:N(C(F)(F)F):C:2Cl):C:C(CC):C:S:1Br,424.23359093446453,21.77477269511926
396,2,5,1,26,19,2306,12,16,8,16,CN(C)C1:C:C:C(Cl):C(C(=N)C2:C:C(CN(CC(=O)O)CC(=O)O):C(N=O):C:N:2CN(CC(=O)O)CC(=O)O):C:1=O,424.22777961784084,23.99640073437317
212,2,3,2,21,7,8991,45,26,15,10,CC1:C:C([SH](=O)=O):C:C(Br):C:1C=NS1(=O):C:C:C(S(=O)(=O)[O][Na]):C:S:1=C(C#N)C#N,424.1944232552481,23.473475097125295
202,2,4,2,18,18,6510,33,13,11,5,CCOC(=O)C1:C:C([SH](=O)=O):C(CC):C:C:1NCC1(NC(C)=O)CC(Cl)[SH](N)C1,424.1836908523681,8.762880776186817
4025,21,12,15,7,14,9492,48,7,11,9,CCN(CC)C1C(N)SC(OC)[SH]1OC1:C:S(OC):C:C(=C(C#N)C#N):S:1O,424.16056479068345,22.7356595468459
5068,26,24,21,12,2,6339,32,14,24,6,CC(C)N1C([N+](=O)O)C[SH](C(=O)C=CC2C(O)CC(Br)[SH]2C(C)C)C1C(=O)O,424.15746426580074,21.751954040674192
6283,32,14,10,24,12,2061,11,11,1,12,CC(C)C1NC(S(=O)(=O)[O][Na])[SH](C(=O)O)C1C#CC#CC1(N):C:N:C(N(C)C):C(O):C:1,424.1317734758517,19.900093527926437
5829,30,8,14,21,19,4130,21,1,3,10,CC1:C:S(C(=N)C2(Br)CN(C(=O)O)CN2N=O)(N(C)C):C:C:S:1S(=O)(=O)[O][Na],424.126991844338,26.568964546100798
815,5,8,21,26,20,5683,29,14,12,26,CC(C=CS1(C(=O)O)NC(O)CC1=O)=CC1:C:C(=O):C(Br):C:S:1N=O,424.00947731950663,16.143920011243612
3954,20,22,15,3,5,7466,38,3,22,21,CC1:S:C(=C(C#N)C#N):C(S(=O)(=O)O):O:C:1N=C1CC(Br)C(S(=O)(=O)O)[SH]1C,423.99132371558255,26.10576631995867
7257,37,13,24,8,1,7528,38,13,21,21,CC(=O)NC1C(C(C)C)OCC1(N=O)N=NC1(NC(C)=O)CCC(Br)[SH]1Br,423.93531888695935,12.613229910875344
2123,11,19,4,11,5,6271,32,21,21,12,CCC1:C(N):C(N=S2CC(O)N(Br)C2Br):C:C:N:1C(=O)[O][Na],423.9286218011913,25.123546805766622
1260,7,10,1,12,19,9581,48,19,7,14,CO[SH]1CC(C(=O)O)[SH](C(=N)C2:C(S(=O)(=O)[O][Na]):C:C(N(C)C):O:C:2O)C1C(=O)[O][Na],423.91732396419985,24.643903215189336
3197,16,17,11,21,18,9414,48,4,7,22,CCS1(CNC2:N:C:C(C(F)(F)F):N(N):C:2Br)CC(S(=O)(=O)O)[SH](OC)C1,423.868583144118,15.085186124206345
5262,27,16,7,18,2,5041,26,17,9,8,CCOC(=O)C1(C=CC(=O)[SH]2CC(N=O)C(N(CC)CC)C2C(F)(F)F)NNC(CN(CC(=O)O)CC(=O)O)C1OC,423.8567234543322,9.931881120388542
4431,23,3,14,19,9,2359,12,17,8,7,COC1:C:C(C2(C(=O)[O][Na])CC(C)C(C(=O)O)C2):N(C(F)(F)F):C:C:1N=O,423.8499636547879,21.220213448452288
377,2,16,9,24,18,1173,6,3,2,14,CCN(CC)C1:C:C(CN(CC(=O)O)CC(=O)O):C:C(NCB2:C:C(C):C([SH](=O)=O):C(C(=O)O):C:2):C:1C(C)C,423.83491118622476,18.665850894502327
3490,18,11,13,23,19,3197,16,17,11,21,CCNC1:S:C(NC(C)=O):C(N):N:C:1C(=N)N1:C:C(Br):N(N):C(C(F)(F)F):C:1,423.8044695511812,18.59424454289264
3889,20,4,6,19,18,7192,36,13,2,24,CCC1:O:C(NCC2(NC(C)=O)OC([SH](=O)=O)CC2C(C)C):C:S(C(=O)[O][Na]):C:1[N+](=O)O,423.80405836926576,32.7965156492349
854,5,8,22,4,2,387,2,5,22,12,CCC1:C(S(=O)(=O)O):C:C(N=O):S:C:1C=CC(=O)C1(Cl):C:C:C(O):C(S(=O)(=O)O):C:1,423.803170570896,29.17045090172512
3728,19,24,1,26,11,2533,13,24,15,2,CC(C)C1:O:C(C#CC2:C:C:S([SH](=O)=O):C(=C(C#N)C#N):C:2C(C)C):C(=O):O:C:1N(C)C,423.7863704266285,13.330377294175578
2531,13,9,9,2,14,2926,15,4,17,5,CCN(CC)C1:C:C(OC2(CC):C:C:C:C(Cl):S:2C(F)(F)F):C([SH](=O)=O):S:C:1N(CC)CC,423.7721716441709,22.80407131814865
9479,48,13,1,10,9,2792,14,25,11,19,CC(=O)NC1SC(C2:C:C(C(=O)[O][Na]):C:S(N):C:2=N)C(S(=O)(=O)[O][Na])[SH]1N(C)C,423.64917511456616,21.319819115364908
3441,18,2,8,21,6,8853,45,14,1,19,CN(C)S1:C(C(=O)[O][Na]):C:C:C:S:1(=CC1:C:S(Br):C(N=O):C:N:1[SH](=O)=O)C(=O)O,423.58599019529976,21.636427382780756
2706,14,22,25,7,14,6455,33,3,10,25,COC1:C:S(=N):C:C(S(=O)(=O)O):C:1OC1(C)C(=N)CSC1S(=O)(=O)[O][Na],423.5244781633302,27.203155592619094
7087,36,2,14,3,1,2496,13,10,18,1,CCOC(=O)S1:C:C:C(N=NC2(C)C(C(=O)O)COC2[SH](=O)=O)(S(=O)(=O)[O][Na]):C:C:1N(C)C,423.51327690301184,41.07648285272851
3023,16,7,10,11,12,6621,34,18,12,26,CCOC(=O)C1(C#CC#CC2:C(N):N:C:C(S(=O)(=O)[O][Na]):N:2OC)CC(=O)C(O)N1,423.50905432570437,24.42363559479962
6407,33,23,5,18,12,6726,34,4,7,5,CCNC1CC(C#CC#CC2(CC)CC(Cl)C(OC)N2)C(C(=O)OCC)[SH]1Cl,423.4648472470866,27.974551458319116
6371,32,19,23,8,14,8914,45,18,11,7,CCNN1C[SH](C(=O)[O][Na])C(N=O)(OS2(C(=O)OCC):C:C(OC):C:C:S:2N)C1,423.46221359757493,17.933372102059423
5819,30,14,10,19,9,1575,8,7,26,2,COC1(C2(C(=O)[O][Na])CNC(S(=O)(=O)[O][Na])N2C(=O)O):C:C([SH](=O)=O):C:O:C:1=O,423.4209627366016,33.55583802527984
574,3,26,19,20,18,2720,14,26,5,11,NC1:C:C(CNC2:N:C(=O):C(C(=O)[O][Na]):C:C:2[O][Na]):C:S(=O):C:1Cl,423.4193884437015,23.65557546896954
626,4,24,1,25,11,2404,13,21,17,15,CC(C)C1:O:C(C#CC2(Br):C:C:S(=C(C#N)C#N):C:C:2C(F)(F)F):C(=N):C:C:1N(C)C,423.41638313434396,18.496689259577167
4856,25,11,10,22,1,2618,14,11,6,1,CN(C)C1:C:C:C(N)(N=NC2(S(=O)(=O)O)CC(S(=O)(=O)[O][Na])C(N)O2):C:S:1[N+](=O)O,423.41157479708534,29.435661293931854
1138,6,9,6,1,4,356,2,9,21,6,CCN(CC)B1:C:C([N+](=O)O):C:C(N(C)C):C:1C=CC1(N(CC)CC):C:C:C([N+](=O)O):C(Br):C:1,423.4049391611661,3.5380026439539494
766,4,7,23,20,9,8986,45,11,11,5,CCNC1:C:C(OC):O:C(S2:C:C(Cl):C:C(N):S:2N):C:1[O][Na],423.3781766047966,20.720766405431913
4443,23,7,18,16,14,8692,44,14,16,3,CCOC(=O)C1CC(CN(CC(=O)O)CC(=O)O)C(ON2:C:C(C):C:C(CN(CC(=O)O)CC(=O)O):S:2C(=O)O)C1OC,423.359401277874,29.368897359381887
6177,31,21,10,20,11,8439,43,6,21,7,COC1:C:N(C#CC2([O][Na])OCN(Br)C2S(=O)(=O)[O][Na]):N:C([N+](=O)O):C:1Br,423.3202383906206,19.65606679170344
2598,13,4,7,5,5,4032,21,17,16,6,CCC1:C(N=S2:C:C([N+](=O)O):S(CN(CC(=O)O)CC(=O)O):C:C:2C(F)(F)F):C:S(Cl):C:C:1OC,423.2182107061155,23.005715214868413
944,5,17,13,3,12,8848,45,17,9,23,CCNC1:C:C:S(C#CC#CC2:C:C(C):C(NC(C)=O):C(C(F)(F)F):S:2)(C(F)(F)F):S(N(CC)CC):C:1,423.2126731175047,20.572173295572334
2136,11,25,4,25,14,6803,35,4,1,25,CCC1:N:C:C(=N):C(OC2(CC)C(=N)CNC2N(C)C):C:1=N,423.21126784979407,32.230958875870094
2258,12,23,9,2,5,2475,13,7,2,24,CCNC1:N:C:C(N=C2:C:C(OC):S([SH](=O)=O):C(C(C)C):C:2):C([SH](=O)=O):C:1N(CC)CC,423.19607881125177,26.028613362027
2142,11,21,18,23,19,2643,14,12,8,20,CCNC1:C(C(=N)C2:C:C:C([O][Na]):S(N=O):C:2O):C:C:N(Br):C:1C(=O)OCC,423.1894425731065,14.97021292995215
8585,43,8,25,2,7,1260,7,10,1,12,CN(C)C1:C:C(N=CC2:C([SH](=O)=O):C:C(=N):N:N:2N=O)(S(=O)(=O)[O][Na]):C:C(O):O:1,423.1830566774282,28.164639348247825
2594,13,25,1,19,6,9547,48,2,14,19,CN(C)C1:S:C(C(=O)[O][Na]):C(C=[SH]2([SH](=O)=O)CC(C(=O)[O][Na])[SH](C(=O)O)C2):C:C:1=N,423.17105175397694,22.325172318574282
5815,30,21,7,11,7,856,5,6,4,3,CCC1:C(C):C:S(N=CC2C(N)N(OC)CN2Br):C:C:1[N+](=O)O,423.15917928683365,14.121922138376101
1413,8,24,18,22,4,1011,6,16,8,17,CCOC(=O)C1:O:C(S(=O)(=O)O):C:C(C=CB2:C:C(CN(CC(=O)O)CC(=O)O):C(N=O):C(C(F)(F)F):C:2):C:1C(C)C,423.15759818716776,25.20440635713353
7421,38,2,8,7,3,210,2,9,4,3,CCC1:C:C:C(C):C:C:1(C=CC(=O)CC(=O)C=CC1(OC)CC(N=O)SC1[SH](=O)=O)N(CC)CC,423.1332334256402,18.130238915387412
2299,12,25,6,19,14,1757,9,12,25,21,N=C1:C:C(Br):C:C(O)(OC2:C:C(C(=O)[O][Na]):C:N([N+](=O)O):C:2=N):O:1,423.09664493133806,13.133008512720709
7318,37,17,26,17,13,5838,30,2,18,6,CCOC(=O)N1C([N+](=O)O)CN(C=CC=CC2(C(F)(F)F)COC(=O)C2C(F)(F)F)C1[SH](=O)=O,423.0671035217426,18.524291354529193
2597,13,6,26,12,16,6520,33,11,25,2,N=C1SC(N)C(C=CC=CC=CC2:C:C([N+](=O)O):C(=O):S(O):C:2)C1[SH](=O)=O,423.05509846480874,37.181411829066704
8444,43,17,3,8,9,3523,18,2,20,26,CC1:C:C(N=O):C(N2:C:C:S(=O):C([O][Na]):C:2[SH](=O)=O):N(C(F)(F)F):N:1,423.0189344381682,20.781799477222386
8987,45,24,4,26,6,4072,21,1,16,16,CCC1:C:C(=O):C(C=S2(N(C)C):C:C:S(CN(CC(=O)O)CC(=O)O):C:C:2CN(CC(=O)O)CC(=O)O):S:S:1C(C)C,423.01686781033203,30.670472111162173
876,5,16,13,2,11,8617,44,4,17,12,CCS1:C(C(F)(F)F):C(O):C:C:N:1C#CC1:C:C([SH](=O)=O):C(NC(C)=O):C:S:1CN(CC(=O)O)CC(=O)O,423.0099001723441,21.209592553391474
6887,35,6,15,5,20,6819,35,1,4,26,CCC1NC(=O)CC1(C=CC(C)=CC1(Cl)C(=C(C#N)C#N)NCC1[N+](=O)O)N(C)C,422.9782917443116,17.481943797260197
3519,18,7,6,16,7,6689,34,7,18,16,CCOC(=O)C1CNC(N=CC2:C(CN(CC(=O)O)CC(=O)O):S([N+](=O)O):C:C:N:2OC)(OC)C1CN(CC(=O)O)CC(=O)O,422.9580274477163,42.364915712624914
2503,13,22,2,10,10,891,5,2,25,23,CCNC1:C:C(=N):C([SH](=O)=O):S(=C2:C:S(S(=O)(=O)[O][Na]):C([SH](=O)=O):C:C:2S(=O)(=O)O):C:1,422.89762927705624,19.727594148568258
3843,20,13,17,26,16,264,2,18,17,25,CCOC(=O)C1(C=CC=CC=CC2:O:C(NC(C)=O):C(C(F)(F)F):S:C:2=O):C:C:C(C(F)(F)F):C(=N):C:1,422.89414290002526,15.608395917958463
5506,28,10,5,5,4,2757,14,14,11,25,N=C1:C:S:C(N):C(C=CC2(Cl)ON(S(=O)(=O)[O][Na])CC2Cl)(C(=O)O):C:1,422.85582532260014,26.3955319466691
9742,49,3,10,18,19,2996,15,24,1,2,CCOC(=O)C1(C(=N)C2(C(C)C):C:C:C([SH](=O)=O):C:S:2N(C)C)CN(S(=O)(=O)[O][Na])ON1C,422.84272970561904,33.81166146997041
6396,32,5,17,13,14,5026,26,24,15,1,CC(=O)NC1(O[SH]2C(C(C)C)CC(=C(C#N)C#N)C2N(C)C)CN(C(F)(F)F)C[SH]1Cl,422.8224005515118,22.73819660503085
8919,45,4,6,6,18,2935,15,8,9,13,CCN(CC)C1:S:C(CNC2:S:S(CC):C([N+](=O)O):C:C:2[N+](=O)O)(N=O):C:C:C:1NC(C)=O,422.7810058386749,12.239804773604561
4165,21,15,5,22,1,6647,34,17,7,20,COC1NC(N=NC2:C:S(S(=O)(=O)O):C(Cl):C:S:2=C(C#N)C#N)(C(F)(F)F)CC1[O][Na],422.7795931256807,38.571510819179785
5770,29,4,18,21,9,2260,12,14,23,18,CCNC1:C(C(=O)OCC):C:C(C2(Br)CC(C(=O)OCC)N(CC)S2):N:C:1C(=O)O,422.7581192541044,17.504079053470495
7752,39,15,21,22,4,6618,34,3,5,2,CC1NC(C=CC2:O:C(=C(C#N)C#N):O:C(Br):C:2S(=O)(=O)O)C([SH](=O)=O)C1Cl,422.7537561634728,33.80445217437469
8879,45,13,1,23,12,5659,29,21,5,16,CCNC1:C:C(C#CC#C[SH]2C(CN(CC(=O)O)CC(=O)O)C(Cl)CN2Br):S(NC(C)=O):S:C:1N(C)C,422.7514699076428,13.465933800054977
8822,45,25,21,18,1,3082,16,23,12,16,CCNC1:C(O):N:C(CN(CC(=O)O)CC(=O)O):C:N:1N=NC1:C:C:C(C(=O)OCC):S(Br):S:1=N,422.7513145212057,17.959549282071123
4041,21,6,2,7,1,6246,32,13,3,1,COS1:C:C(N=NS2(NC(C)=O)C(C)NCC2N(C)C):S([N+](=O)O):C:C:1[SH](=O)=O,422.7469052063396,10.290933652958213
4783,24,1,19,11,18,8842,45,15,24,16,CC(C)C1:S:S(CNC2C(N)C(C(=O)[O][Na])CN2N(C)C)(=C(C#N)C#N):C:C:C:1CN(CC(=O)O)CC(=O)O,422.72709536297,31.9859030939865
6688,34,4,3,1,12,6215,32,14,22,4,CCC1CN(S(=O)(=O)O)C(C(=O)O)[SH]1C#CC#CC1(N(C)C)CC(C)N(CC)C1,422.7170768696089,14.396932619212855
2823,15,2,13,26,1,9595,48,11,25,22,CC(=O)NC1:C:C(=O):C(N=N[SH]2C(N)SC(=N)C2S(=O)(=O)O):C([SH](=O)=O):S:1,422.71134052677854,22.844649012490418
5196,26,8,21,6,19,284,2,4,12,10,CCC1(C(=N)C2CC([N+](=O)O)C(Br)[SH]2N=O):C:C:C(S(=O)(=O)[O][Na]):C:C:1O,422.68837323366904,27.071539358759473
9576,48,1,15,6,9,6272,32,9,6,21,CCN(CC)C1NC([N+](=O)O)C(Br)[SH]1C1([N+](=O)O)CS(=C(C#N)C#N)C(N(C)C)S1,422.6736421618531,19.439089363583594
8819,45,22,6,21,6,6963,35,1,18,8,CCOC(=O)N1CC(N=O)C(=CC2:S:S(S(=O)(=O)O):C([N+](=O)O):C:C:2Br)C1N(C)C,422.6586411676535,25.151636067084535
1259,7,1,22,25,4,5074,26,22,10,14,CN(C)C1:C:C(S(=O)(=O)O):O:C(=N):C:1C=C[SH]1C(C(=O)O)CC(S(=O)(=O)[O][Na])C1S(=O)(=O)O,422.6413892140948,18.150219237663656
4155,21,3,25,14,14,234,2,18,16,11,CCOC(=O)C1(OC2:C:S(C(=O)O):C(=N):C:S:2C):C:C(N):C:C:C:1CN(CC(=O)O)CC(=O)O,422.53970843135556,15.9709976448022
1869,10,24,5,11,12,8879,45,13,1,23,CCNC1:C:C:S(C#CC#CC2:C:C:C(C(C)C):N(Cl):C:2N)(NC(C)=O):S:C:1N(C)C,422.468318132506,15.846591892318315
2035,11,23,24,6,7,9455,48,1,23,1,CCNC1:C:N(C(C)C):C:C([N+](=O)O):C:1C=N[SH]1C(N(C)C)SC(NCC)C1N(C)C,422.43786387198406,12.09378019028795
4001,21,17,9,8,12,2184,11,14,23,21,CCNN1:C:C(Br):C:C(C#CC#CC2:S:C:C(C(F)(F)F):S(N(CC)CC):C:2N=O)(C(=O)O):C:1,422.4270684153383,30.35098200918671
6435,33,5,14,9,2,6818,35,8,2,6,CCN(CC)C1(C=CC(=O)C2(N=O)C([N+](=O)O)CNC2[SH](=O)=O)CSC(C(=O)O)C1Cl,422.363434637177,20.228587710192944
5738,29,19,6,19,5,1872,10,5,6,20,O=C([O][Na])C1C([N+](=O)O)N[SH](C(=O)[O][Na])C1N=C1:C:C(Cl):N([N+](=O)O):C([O][Na]):C:1,422.3009039400822,14.943374015862918
1075,6,12,8,22,13,5111,26,26,12,4,CCC1C[SH](C=CC=CC2:B:C(O):C:C(N=O):C:2S(=O)(=O)O)C(=O)C1O,422.23772896675916,24.724707628963863
